iter	Passed	Remaining
1660	61977	12649
1661	62020	12613
1662	62063	12576
1663	62111	12541
1664	62153	12505
1665	62196	12469
1666	62238	12432
1667	62277	12395
1668	62319	12359
1669	62358	12322
1670	62397	12285
1671	62437	12248
1672	62478	12211
1673	62516	12174
1674	62554	12137
1675	62595	12100
1676	62636	12064
1677	62673	12026
1678	62712	11989
1679	62750	11952
1680	62789	11915
1681	62826	11877
1682	62867	11841
1683	62904	11803
1684	62939	11766
1685	62975	11728
1686	63015	11691
1687	63052	11654
1688	63088	11616
1689	63128	11579
1690	63166	11542
1691	63216	11507
1692	63261	11471
1693	63297	11433
1694	63334	11396
1695	63378	11360
1696	63417	11323
1697	63455	11286
1698	63493	11248
1699	63533	11211
1700	63568	11174
1701	63606	11136
1702	63648	11100
1703	63685	11062
1704	63725	11025
1705	63762	10988
1706	63801	10951
1707	63841	10914
1708	63879	10877
1709	63919	10840
1710	63960	10803
1711	63997	10765
1712	64033	10728
1713	64070	10690
1714	64107	10653
1715	64145	10616
1716	64185	10579
1717	64222	10541
1718	64258	10504
1719	64296	10466
1720	64331	10429
1721	64368	10391
1722	64404	10354
1723	64442	10316
1724	64477	10279
1725	64515	10241
1726	64550	10204
1727	64589	10166
1728	64626	10129
1729	64662	10091
1730	64699	10054
1731	64736	10016
1732	64772	9979
1733	64809	9941
1734	64847	9904
1735	64884	9867
1736	64922	9829
1737	64964	9793
1738	65001	9755
1739	65044	9719
1740	65084	9682
1741	65126	9645
1742	65167	9608
1743	65209	9572
1744	65253	9535
1745	65298	9499
1746	65339	9462
1747	65378	9425
1748	65416	9387
1749	65465	9352
1750	65510	9315
1751	65551	9278
1752	65591	9241
1753	65629	9204
1754	65666	9167
1755	65705	9129
1756	65743	9092
1757	65782	9055
1758	65818	9017
1759	65854	8980
1760	65892	8942
1761	65930	8905
1762	65966	8867
1763	66010	8831
1764	66049	8794
1765	66085	8756
1766	66124	8719
1767	66161	8681
1768	66196	8644
1769	66240	8607
1770	66278	8570
1771	66318	8533
1772	66356	8495
1773	66394	8458
1774	66433	8421
1775	66474	8384
1776	66516	8347
1777	66562	8310
1778	66602	8273
1779	66646	8237
1780	66690	8200
1781	66739	8164
1782	66788	8128
1783	66836	8092
1784	66885	8056
1785	66929	8019
1786	66968	7982
1787	67007	7944
1788	67059	7909
1789	67097	7871
1790	67138	7834
1791	67178	7797
1792	67219	7760
1793	67255	7722
1794	67304	7686
1795	67342	7649
1796	67379	7611
1797	67418	7574
1798	67455	7536
1799	67492	7499
1800	67535	7462
1801	67577	7425
1802	67621	7388
1803	67664	7351
1804	67710	7314
1805	67753	7278
1806	67795	7241
1807	67835	7203
1808	67875	7166
1809	67921	7129
1810	67961	7092
1811	68000	7055
1812	68044	7018
1813	68088	6981
1814	68132	6944
1815	68176	6907
1816	68219	6870
1817	68258	6833
1818	68299	6796
1819	68340	6758
1820	68381	6721
1821	68425	6684
1822	68464	6647
1823	68500	6609
1824	68541	6572
1825	68584	6535
1826	68622	6497
1827	68662	6460
1828	68700	6423
1829	68737	6385
1830	68783	6348
1831	68825	6311
1832	68866	6274
1833	68908	6237
1834	68951	6199
1835	68993	6162
1836	69040	6126
1837	69081	6088
1838	69125	6051
1839	69166	6014
1840	69209	5977
1841	69252	5940
1842	69295	5903
1843	69342	5866
1844	69393	5829
1845	69452	5793
1846	69490	5756
1847	69534	5719
1848	69575	5681
1849	69614	5644
1850	69655	5607
1851	69695	5569
1852	69733	5532
1853	69774	5494
1854	69817	5457
1855	69855	5419
1856	69896	5382
1857	69935	5344
1858	69973	5307
1859	70013	5269
1860	70053	5232
1861	70097	5195
1862	70136	5157
1863	70174	5120
1864	70213	5082
1865	70250	5044
1866	70290	5007
1867	70332	4969
1868	70372	4932
1869	70418	4895
1870	70456	4857
1871	70493	4820
1872	70535	4782
1873	70580	4745
1874	70621	4708
1875	70662	4670
1876	70700	4632
1877	70742	4595
1878	70781	4558
1879	70818	4520
1880	70860	4482
1881	70899	4445
1882	70940	4407
1883	70979	4370
1884	71016	4332
1885	71055	4295
1886	71095	4257
1887	71134	4219
1888	71171	4182
1889	71209	4144
1890	71247	4106
1891	71283	4069
1892	71323	4031
1893	71371	3994
1894	71414	3957
1895	71452	3919
1896	71490	3881
1897	71532	3844
1898	71573	3806
1899	71613	3769
1900	71651	3731
1901	71695	3694
1902	71738	3656
1903	71777	3619
1904	71812	3581
1905	71851	3543
1906	71891	3505
1907	71931	3468
1908	71973	3430
1909	72014	3393
1910	72050	3355
1911	72093	3318
1912	72132	3280
1913	72171	3242
1914	72214	3205
1915	72255	3167
1916	72294	3130
1917	72338	3092
1918	72380	3055
1919	72421	3017
1920	72470	2980
1921	72516	2942
1922	72564	2905
1923	72613	2868
1924	72656	2830
1925	72694	2793
1926	72735	2755
1927	72773	2717
1928	72821	2680
1929	72864	2642
1930	72905	2605
1931	72950	2567
1932	72995	2530
1933	73040	2492
1934	73082	2454
1935	73121	2417
1936	73159	2379
1937	73198	2341
1938	73239	2304
1939	73276	2266
1940	73315	2228
1941	73356	2190
1942	73411	2153
1943	73456	2116
1944	73504	2078
1945	73548	2040
1946	73591	2003
1947	73633	1965
1948	73673	1927
1949	73715	1890
1950	73774	1852
1951	73818	1815
1952	73858	1777
1953	73900	1739
1954	73942	1702
1955	73986	1664
1956	74030	1626
1957	74073	1588
1958	74115	1551
1959	74163	1513
1960	74209	1475
1961	74256	1438
1962	74303	1400
1963	74347	1362
1964	74392	1325
1965	74439	1287
1966	74483	1249
1967	74522	1211
1968	74563	1173
1969	74603	1136
1970	74643	1098
1971	74685	1060
1972	74726	1022
1973	74766	984
1974	74808	946
1975	74851	909
1976	74892	871
1977	74936	833
1978	74980	795
1979	75022	757
1980	75065	719
1981	75105	682
1982	75142	644
1983	75184	606
1984	75223	568
1985	75264	530
1986	75304	492
1987	75341	454
1988	75383	416
1989	75427	379
1990	75476	341
1991	75517	303
1992	75558	265
1993	75597	227
1994	75641	189
1995	75683	151
1996	75723	113
1997	75761	75
1998	75801	37
1999	75841	0
